trial,score,rsi_buy_min,rsi_buy_max,pullback_volume_min,require_pullback_macd_rising,trend_rsi_min,trend_rsi_max,trend_volume_min,breakout_lookback,ml_probability_min,stop_loss_pct,pullback_take_profit_pct,trend_trailing_stop_pct,cooldown_bars,minimum_hold_bars,max_hold_bars,pullback_rsi_sell,trend_macd_down_bars,require_positive_long_trend,block_high_volatility,atr_percentile_limit,fold_1_return,fold_2_return,fold_3_return,fold_4_return
2989,7.43759741451252,41.07511201899705,53.01868465761421,0.8695445677830651,False,61.52719512575043,70.55585910622327,0.8506134827925808,12,0.5043555366586779,0.019830022096582366,0.03707084682984102,0.024983922017820147,7,6,94,77.4342774987444,2,False,False,0.8288755014451956,6.789499239600039,3.583133025300067,2.2587002107850918,7.2757391940000415
2990,-20.678272876601863,42.72954908225106,52.44723969700512,0.883274212955679,False,61.50355103698543,70.30635628931395,0.8723826152502198,6,0.5047544394557649,0.019544702799918115,0.03727600413013775,0.024269819263221814,8,6,102,78.37976320423698,2,False,False,0.8205003106722869,15.732070815980048,3.09676369464007,3.7343176782840937,4.743182956612779
2991,9.564545439065832,41.61658979980674,52.89771770972919,0.8670494827011405,False,61.230533347186146,70.13867098110161,0.8829692098449199,12,0.504773068342594,0.01942319016099749,0.03838111671970447,0.02462809732127599,7,6,91,78.68323252598114,2,False,False,0.8252229101283264,12.345733526000036,3.583133025300067,3.84362876954496,8.0769297584101
2992,7.651137922597403,41.077954576234525,53.00876172478734,0.897420086376718,False,61.497282318890235,70.53274451964847,0.9000842817491576,12,0.5040241943051025,0.01958887002459358,0.01758723050255377,0.024323527177694756,8,6,96,77.13251724468874,2,False,False,0.8430694363338938,13.163872687362478,3.583133025300067,1.763520509472838,4.538898036213657
2993,-20.13566782024087,42.03947817584975,52.38222202599376,0.918870700758859,False,61.2401678702404,70.71684240888618,0.8718439314338952,12,0.5001944449025074,0.019373572861180126,0.0375989956194375,0.024999381162053073,8,6,96,77.80542220961763,2,False,False,0.8314732888395093,12.345733526000036,3.583133025300067,3.81743818194884,4.076919336000029
2994,9.398824360455347,41.51417914567191,52.65664969606387,0.8508676305501782,False,61.55343151005925,70.42687552593212,0.8610563197707095,12,0.500171768823385,0.019775785891218686,0.03708211400261107,0.023942730028407817,8,6,101,78.15466437702527,2,False,False,0.8142637688536225,6.789499239600039,3.583133025300067,4.965536060954179,7.941972630401706
2995,10.876045372331316,40.8936117681947,52.99314786153401,0.8836511520695632,False,61.76126439606225,70.34554316314257,0.8879760699839375,12,0.506058050309227,0.01925801283281978,0.036948195727403634,0.02462838382560329,7,6,100,78.697692361292,2,False,False,0.8192233752171734,12.345733526000036,3.583133025300067,4.927389661908377,7.928059475662308
2996,-48.9861644708423,42.47492510918426,52.92939653014369,0.8694322502426474,False,60.935242986247,69.75825331115578,0.8846694532577758,12,0.5039900478669523,0.019432919379060706,0.03864420268397487,0.024983949735025462,7,6,99,76.5337859062587,2,False,False,0.8269443725773521,12.345733526000036,1.429874276800036,3.8687740699430373,4.076919336000029
2997,10.7654168553564,41.36664119597649,53.06455886984939,0.8816337358523777,False,61.764634482979716,70.22776938420762,0.9017019361050794,12,0.5057152843814765,0.019739188673264765,0.03815097226654859,0.024487455037960355,7,6,101,77.60103135526106,2,False,False,0.8352562751466891,12.345733526000036,3.583133025300067,5.0514253205453,7.2757391940000415
2998,-18.715359118031117,42.16907600322335,52.995348425162675,0.8795377127299614,False,61.75914521130953,70.13343498319024,0.9101945005479103,12,0.5001116017342241,0.019947143541545285,0.03811116324574589,0.024567248404815514,6,6,102,76.97564465320603,2,False,False,0.8497684602917193,12.345733526000036,3.583133025300067,5.286145769093853,4.076919336000029
2999,-20.161359915324333,42.035591335604245,52.94342325103388,0.8823195386155658,False,61.534101946438966,70.16968648451137,0.9037571758331269,12,0.5049587266677539,0.019766560966074834,0.038123814490658575,0.02439684823130947,7,6,103,76.86350818349284,2,False,False,0.8441328705709354,12.345733526000036,3.583133025300067,3.818177980452142,4.076919336000029
3000,-49.41194405705289,42.43255008996693,52.74318546572479,0.8708635963875008,False,60.35535611491672,69.6524617921964,0.9179794863886014,12,0.5037584910915703,0.0199085288978811,0.03874329529882955,0.024551188286978914,7,6,101,77.28604691972596,2,False,False,0.8412210003380278,12.339188250000044,1.429874276800036,2.80151901546577,4.076919336000029
3001,-20.611382588872615,41.70410408615711,52.96358900541502,0.8815405957282487,False,61.307175989616425,69.86278884058636,0.9047623561974605,12,0.5004155589111262,0.01959239096111284,0.038143284385950674,0.024203542733157238,7,6,104,77.31558663416571,2,False,False,0.8380130965941568,12.345733526000036,2.3313594998000564,3.8201038254033426,4.076919336000029
3002,-48.91558742793615,42.69458767795776,52.56604179039672,0.8714294874930795,False,61.75728190586409,70.1916939144884,0.9016391556198938,12,0.5002053773907886,0.01964864683729558,0.03899262932231165,0.024609967277253182,7,6,101,76.25503398980645,2,False,True,0.8459290328529367,11.70458720336005,1.610081184500034,5.135605431923196,3.5863984840000196
3003,-50.8717977473332,42.92209883236943,52.42938129687798,0.8686349456823504,False,61.546428814784164,70.04241658622696,0.9229035020532023,12,0.5046326999234586,0.019987109049565605,0.03850788980859936,0.024035745396962772,7,6,101,76.87945872047347,2,True,False,0.8422298761123959,11.234589346000012,2.5019518713000677,0.11911485656004306,1.0945804860000186
